H,J,Y,zpp,ip,r,V,B,u,blend
2.163259887695312500e+01,2.175004005432128906e+01,2.197651481628417969e+01,2.202536773681640625e+01,2.235937500000000000e+01,2.296312522888183594e+01,2.337862205505371094e+01,2.405526733398437500e+01,2.405805969238281250e+01,0.000000000000000000e+00
2.292015647888183594e+01,2.312270164489746094e+01,2.346110343933105469e+01,2.392321205139160156e+01,2.425491333007812500e+01,2.446143341064453125e+01,2.447145271301269531e+01,2.473974800109863281e+01,2.465250205993652344e+01,0.000000000000000000e+00
1.977278137207031250e+01,2.014115905761718750e+01,2.052701759338378906e+01,2.067637252807617188e+01,2.123899078369140625e+01,2.221033859252929688e+01,2.287283134460449219e+01,2.424243736267089844e+01,2.468131637573242188e+01,0.000000000000000000e+00
2.192705154418945312e+01,2.216079330444335938e+01,2.253022193908691406e+01,2.263243293762207031e+01,2.304184341430664062e+01,2.376238822937011719e+01,2.403973388671875000e+01,2.481817245483398438e+01,2.498297309875488281e+01,0.000000000000000000e+00
2.256305122375488281e+01,2.259001922607421875e+01,2.293058204650878906e+01,2.275090980529785156e+01,2.313269042968750000e+01,2.376825523376464844e+01,2.375173950195312500e+01,2.424278831481933594e+01,2.407052993774414062e+01,0.000000000000000000e+00
2.326737976074218750e+01,2.322480010986328125e+01,2.356054115295410156e+01,2.348720932006835938e+01,2.388440132141113281e+01,2.459579658508300781e+01,2.470516967773437500e+01,2.518190383911132812e+01,2.506997108459472656e+01,0.000000000000000000e+00
2.459838676452636719e+01,2.474433517456054688e+01,2.478351974487304688e+01,2.548189353942871094e+01,2.507402801513671875e+01,2.554180717468261719e+01,2.583219718933105469e+01,2.582799530029296875e+01,2.577721595764160156e+01,0.000000000000000000e+00
2.400131988525390625e+01,2.468048095703125000e+01,2.438553619384765625e+01,2.437851905822753906e+01,2.446126556396484375e+01,2.469115447998046875e+01,2.474021911621093750e+01,2.568560600280761719e+01,2.641323471069335938e+01,0.000000000000000000e+00
2.288209342956542969e+01,2.308033180236816406e+01,2.338517189025878906e+01,2.410429573059082031e+01,2.436562156677246094e+01,2.457498931884765625e+01,2.450082588195800781e+01,2.485441207885742188e+01,2.476835060119628906e+01,0.000000000000000000e+00
2.200377273559570312e+01,2.232573890686035156e+01,2.271348953247070312e+01,2.274544715881347656e+01,2.314958572387695312e+01,2.388921546936035156e+01,2.424486160278320312e+01,2.510779190063476562e+01,2.539157485961914062e+01,0.000000000000000000e+00
2.180683326721191406e+01,2.210872459411621094e+01,2.246064186096191406e+01,2.272339439392089844e+01,2.316730880737304688e+01,2.402614593505859375e+01,2.453896713256835938e+01,2.542231178283691406e+01,2.563821411132812500e+01,0.000000000000000000e+00
2.233255767822265625e+01,2.266550254821777344e+01,2.290843200683593750e+01,2.308803749084472656e+01,2.384300804138183594e+01,2.405425071716308594e+01,2.424803924560546875e+01,2.460206794738769531e+01,2.474445343017578125e+01,0.000000000000000000e+00
2.379454040527343750e+01,2.381907653808593750e+01,2.403951644897460938e+01,2.405745887756347656e+01,2.431255912780761719e+01,2.476831817626953125e+01,2.465832138061523438e+01,2.486385536193847656e+01,2.471868324279785156e+01,0.000000000000000000e+00
2.196945571899414062e+01,2.212285804748535156e+01,2.244420814514160156e+01,2.237573051452636719e+01,2.277062034606933594e+01,2.340177536010742188e+01,2.356529808044433594e+01,2.411002349853515625e+01,2.402721786499023438e+01,0.000000000000000000e+00
2.206879806518554688e+01,2.220140457153320312e+01,2.244812774658203125e+01,2.266610908508300781e+01,2.305733299255371094e+01,2.359459495544433594e+01,2.393588256835937500e+01,2.450903129577636719e+01,2.479691696166992188e+01,0.000000000000000000e+00
2.221883010864257812e+01,2.217467498779296875e+01,2.223773002624511719e+01,2.224027442932128906e+01,2.245387268066406250e+01,2.269501686096191406e+01,2.279126739501953125e+01,2.349176597595214844e+01,2.392556762695312500e+01,0.000000000000000000e+00
2.308610725402832031e+01,2.321987342834472656e+01,2.346529960632324219e+01,2.335658836364746094e+01,2.375188446044921875e+01,2.443384933471679688e+01,2.452935218811035156e+01,2.490961074829101562e+01,2.478543281555175781e+01,0.000000000000000000e+00
2.448414421081542969e+01,2.413877868652343750e+01,2.426692199707031250e+01,2.415461349487304688e+01,2.430749893188476562e+01,2.466208457946777344e+01,2.530670738220214844e+01,2.559062194824218750e+01,2.555824470520019531e+01,0.000000000000000000e+00
2.029651451110839844e+01,2.059889030456542969e+01,2.079306793212890625e+01,2.092432975769042969e+01,2.136760520935058594e+01,2.182881355285644531e+01,2.232814979553222656e+01,2.327518081665039062e+01,2.343237495422363281e+01,0.000000000000000000e+00
2.326052284240722656e+01,2.335828208923339844e+01,2.335374450683593750e+01,2.348547744750976562e+01,2.403806495666503906e+01,2.460859107971191406e+01,2.479349517822265625e+01,2.523508644104003906e+01,2.524666213989257812e+01,0.000000000000000000e+00
2.237287521362304688e+01,2.254329681396484375e+01,2.270837593078613281e+01,2.268717002868652344e+01,2.302124595642089844e+01,2.325717735290527344e+01,2.354957008361816406e+01,2.460309982299804688e+01,2.477593612670898438e+01,0.000000000000000000e+00
2.197800254821777344e+01,2.215684700012207031e+01,2.238016891479492188e+01,2.243659210205078125e+01,2.314554023742675781e+01,2.354384422302246094e+01,2.367096328735351562e+01,2.446597290039062500e+01,2.447138404846191406e+01,0.000000000000000000e+00
2.368655395507812500e+01,2.362504959106445312e+01,2.359254074096679688e+01,2.381492614746093750e+01,2.405487060546875000e+01,2.430494689941406250e+01,2.460775947570800781e+01,2.508918380737304688e+01,2.513399314880371094e+01,0.000000000000000000e+00
2.361703872680664062e+01,2.374483871459960938e+01,2.382894134521484375e+01,2.383251380920410156e+01,2.404018974304199219e+01,2.449072837829589844e+01,2.480068016052246094e+01,2.521311378479003906e+01,2.507476425170898438e+01,0.000000000000000000e+00
2.212145805358886719e+01,2.232060241699218750e+01,2.243649864196777344e+01,2.250148200988769531e+01,2.327689933776855469e+01,2.380611801147460938e+01,2.390466308593750000e+01,2.439381790161132812e+01,2.431540107727050781e+01,0.000000000000000000e+00
2.228756141662597656e+01,2.228608703613281250e+01,2.242908096313476562e+01,2.247970581054687500e+01,2.275750923156738281e+01,2.333695793151855469e+01,2.364505577087402344e+01,2.435890579223632812e+01,2.426097869873046875e+01,0.000000000000000000e+00
2.355874061584472656e+01,2.351146125793457031e+01,2.335056686401367188e+01,2.350215721130371094e+01,2.385589218139648438e+01,2.438779067993164062e+01,2.439849090576171875e+01,2.478526115417480469e+01,2.461881256103515625e+01,0.000000000000000000e+00
2.276121902465820312e+01,2.283452224731445312e+01,2.329933357238769531e+01,2.325175285339355469e+01,2.353390312194824219e+01,2.410781478881835938e+01,2.423675918579101562e+01,2.477429580688476562e+01,2.468239212036132812e+01,0.000000000000000000e+00
2.285912513732910156e+01,2.343302536010742188e+01,2.378820610046386719e+01,2.365341186523437500e+01,2.378181648254394531e+01,2.386935806274414062e+01,2.387556266784667969e+01,2.436925315856933594e+01,2.467038345336914062e+01,0.000000000000000000e+00
2.445697402954101562e+01,2.454683876037597656e+01,2.455611991882324219e+01,2.499834823608398438e+01,2.501085662841796875e+01,2.542786788940429688e+01,2.607540893554687500e+01,2.711159133911132812e+01,2.725946807861328125e+01,0.000000000000000000e+00
2.356977844238281250e+01,2.356435966491699219e+01,2.357134246826171875e+01,2.367627143859863281e+01,2.373643493652343750e+01,2.400796508789062500e+01,2.419672775268554688e+01,2.472901153564453125e+01,2.471706962585449219e+01,0.000000000000000000e+00
2.038310432434082031e+01,2.086837768554687500e+01,2.128952980041503906e+01,2.153118133544921875e+01,2.220487022399902344e+01,2.326840782165527344e+01,2.405671119689941406e+01,2.586515426635742188e+01,2.647047996520996094e+01,0.000000000000000000e+00
2.307086753845214844e+01,2.291158485412597656e+01,2.305781936645507812e+01,2.320878982543945312e+01,2.343391799926757812e+01,2.372704887390136719e+01,2.380906295776367188e+01,2.468086624145507812e+01,2.488197326660156250e+01,0.000000000000000000e+00
2.284269714355468750e+01,2.283778190612792969e+01,2.294554138183593750e+01,2.295426559448242188e+01,2.307951354980468750e+01,2.329105377197265625e+01,2.326943969726562500e+01,2.389891052246093750e+01,2.412579917907714844e+01,0.000000000000000000e+00
2.210633850097656250e+01,2.236513900756835938e+01,2.275858688354492188e+01,2.299575042724609375e+01,2.371591567993164062e+01,2.459456253051757812e+01,2.504676437377929688e+01,2.596519279479980469e+01,2.594119262695312500e+01,0.000000000000000000e+00
2.286746215820312500e+01,2.299085998535156250e+01,2.322623443603515625e+01,2.367044639587402344e+01,2.407001686096191406e+01,2.429709243774414062e+01,2.427865028381347656e+01,2.457353973388671875e+01,2.460006713867187500e+01,0.000000000000000000e+00
2.297900199890136719e+01,2.310354042053222656e+01,2.324802780151367188e+01,2.344241905212402344e+01,2.384313201904296875e+01,2.454578971862792969e+01,2.479569625854492188e+01,2.530078315734863281e+01,2.517921829223632812e+01,0.000000000000000000e+00
2.163876342773437500e+01,2.213654518127441406e+01,2.299796485900878906e+01,2.323389625549316406e+01,2.357577514648437500e+01,2.371696662902832031e+01,2.371480941772460938e+01,2.426729011535644531e+01,2.429902648925781250e+01,0.000000000000000000e+00
2.327005004882812500e+01,2.349259185791015625e+01,2.366761207580566406e+01,2.371289443969726562e+01,2.421702384948730469e+01,2.456573486328125000e+01,2.484856033325195312e+01,2.511323165893554688e+01,2.499761390686035156e+01,0.000000000000000000e+00
2.379767990112304688e+01,2.405103683471679688e+01,2.441345024108886719e+01,2.458379745483398438e+01,2.451701736450195312e+01,2.510727882385253906e+01,2.564157676696777344e+01,2.635211753845214844e+01,2.628202438354492188e+01,0.000000000000000000e+00
2.053659439086914062e+01,2.055241012573242188e+01,2.064218521118164062e+01,2.063222312927246094e+01,2.084865570068359375e+01,2.104875755310058594e+01,2.108564376831054688e+01,2.179518127441406250e+01,2.223148536682128906e+01,0.000000000000000000e+00
1.867268753051757812e+01,1.896312332153320312e+01,1.924977874755859375e+01,1.936222267150878906e+01,1.984072113037109375e+01,2.048005104064941406e+01,2.116254043579101562e+01,2.239394187927246094e+01,2.283216857910156250e+01,0.000000000000000000e+00
2.343289947509765625e+01,2.337997817993164062e+01,2.340467262268066406e+01,2.347778320312500000e+01,2.385275077819824219e+01,2.439959716796875000e+01,2.459316444396972656e+01,2.492831611633300781e+01,2.473563957214355469e+01,0.000000000000000000e+00
2.274580383300781250e+01,2.271000289916992188e+01,2.288825416564941406e+01,2.302240371704101562e+01,2.344634437561035156e+01,2.403157043457031250e+01,2.406283569335937500e+01,2.449388885498046875e+01,2.439915466308593750e+01,0.000000000000000000e+00
2.226728057861328125e+01,2.230524253845214844e+01,2.242565917968750000e+01,2.257061004638671875e+01,2.309374809265136719e+01,2.369990158081054688e+01,2.378357887268066406e+01,2.435605049133300781e+01,2.425260734558105469e+01,0.000000000000000000e+00
2.281381034851074219e+01,2.295272254943847656e+01,2.317439460754394531e+01,2.321063804626464844e+01,2.391390609741210938e+01,2.415130233764648438e+01,2.426902008056640625e+01,2.463287162780761719e+01,2.451083564758300781e+01,0.000000000000000000e+00
2.262870979309082031e+01,2.252545738220214844e+01,2.293246650695800781e+01,2.287547874450683594e+01,2.339827728271484375e+01,2.412212562561035156e+01,2.412621498107910156e+01,2.459114074707031250e+01,2.452613449096679688e+01,0.000000000000000000e+00
2.307880020141601562e+01,2.335426521301269531e+01,2.355907058715820312e+01,2.378458786010742188e+01,2.391429138183593750e+01,2.400842857360839844e+01,2.409839439392089844e+01,2.465711021423339844e+01,2.517253684997558594e+01,0.000000000000000000e+00
2.307452201843261719e+01,2.342602920532226562e+01,2.393985748291015625e+01,2.392449188232421875e+01,2.424641227722167969e+01,2.432839965820312500e+01,2.441622352600097656e+01,2.523300552368164062e+01,2.581688690185546875e+01,0.000000000000000000e+00
2.250362968444824219e+01,2.252717971801757812e+01,2.277525138854980469e+01,2.286980628967285156e+01,2.327067756652832031e+01,2.394521331787109375e+01,2.403886032104492188e+01,2.449442672729492188e+01,2.435046958923339844e+01,0.000000000000000000e+00
2.255951118469238281e+01,2.262925338745117188e+01,2.285627365112304688e+01,2.292822456359863281e+01,2.326542091369628906e+01,2.408791351318359375e+01,2.447074127197265625e+01,2.524825286865234375e+01,2.526993370056152344e+01,0.000000000000000000e+00
2.306876564025878906e+01,2.331982612609863281e+01,2.287603759765625000e+01,2.322729873657226562e+01,2.323767471313476562e+01,2.355801200866699219e+01,2.385115432739257812e+01,2.431706237792968750e+01,2.417608833312988281e+01,0.000000000000000000e+00
2.380660057067871094e+01,2.368910408020019531e+01,2.351184844970703125e+01,2.384501838684082031e+01,2.418997001647949219e+01,2.458616828918457031e+01,2.481425666809082031e+01,2.591331863403320312e+01,2.597997856140136719e+01,0.000000000000000000e+00
2.355259704589843750e+01,2.352860450744628906e+01,2.415893745422363281e+01,2.387091636657714844e+01,2.421353530883789062e+01,2.478985977172851562e+01,2.513609123229980469e+01,2.540272521972656250e+01,2.545153236389160156e+01,0.000000000000000000e+00
2.087919807434082031e+01,2.132962226867675781e+01,2.190962600708007812e+01,2.212468147277832031e+01,2.288536453247070312e+01,2.395001792907714844e+01,2.431190109252929688e+01,2.526736259460449219e+01,2.522279930114746094e+01,0.000000000000000000e+00
2.239695739746093750e+01,2.244466209411621094e+01,2.231732559204101562e+01,2.244867515563964844e+01,2.263332939147949219e+01,2.279697608947753906e+01,2.286019706726074219e+01,2.347089195251464844e+01,2.385286140441894531e+01,0.000000000000000000e+00
2.347314453125000000e+01,2.375963211059570312e+01,2.374301147460937500e+01,2.374205589294433594e+01,2.393214035034179688e+01,2.431487083435058594e+01,2.462351036071777344e+01,2.521733283996582031e+01,2.503540039062500000e+01,0.000000000000000000e+00
2.277544784545898438e+01,2.288720703125000000e+01,2.322083473205566406e+01,2.369160270690917969e+01,2.400238227844238281e+01,2.429517364501953125e+01,2.424152183532714844e+01,2.467646408081054688e+01,2.469468116760253906e+01,0.000000000000000000e+00
2.316858863830566406e+01,2.334982872009277344e+01,2.355661201477050781e+01,2.354903602600097656e+01,2.384252738952636719e+01,2.446701240539550781e+01,2.491711807250976562e+01,2.556612586975097656e+01,2.553821563720703125e+01,0.000000000000000000e+00
2.335598373413085938e+01,2.317431068420410156e+01,2.328057479858398438e+01,2.358597183227539062e+01,2.411816215515136719e+01,2.436499214172363281e+01,2.439382743835449219e+01,2.479300689697265625e+01,2.472106742858886719e+01,0.000000000000000000e+00
2.197397994995117188e+01,2.225008773803710938e+01,2.237166213989257812e+01,2.244540023803710938e+01,2.305572319030761719e+01,2.333723831176757812e+01,2.344064331054687500e+01,2.386831474304199219e+01,2.376445198059082031e+01,0.000000000000000000e+00
2.320674324035644531e+01,2.344533920288085938e+01,2.319577980041503906e+01,2.341813850402832031e+01,2.377408027648925781e+01,2.420679092407226562e+01,2.421476554870605469e+01,2.468122673034667969e+01,2.454484558105468750e+01,0.000000000000000000e+00
2.032732391357421875e+01,2.046104240417480469e+01,2.063418006896972656e+01,2.071173477172851562e+01,2.111479759216308594e+01,2.152484321594238281e+01,2.179676246643066406e+01,2.296756744384765625e+01,2.366869926452636719e+01,0.000000000000000000e+00
2.280701065063476562e+01,2.305918884277343750e+01,2.295810699462890625e+01,2.298965072631835938e+01,2.305221366882324219e+01,2.341166687011718750e+01,2.371187591552734375e+01,2.426402664184570312e+01,2.413113784790039062e+01,0.000000000000000000e+00
