H,J,Y,zpp,ip,r,V,B,u,blend
2.215027427673339844e+01,2.237554359436035156e+01,2.294451141357421875e+01,2.332786941528320312e+01,2.387790870666503906e+01,2.421957397460937500e+01,2.435518455505371094e+01,2.471367263793945312e+01,2.493082237243652344e+01,1.000000000000000000e+00
2.359879302978515625e+01,2.388737869262695312e+01,2.429012870788574219e+01,2.420146751403808594e+01,2.431438064575195312e+01,2.434963798522949219e+01,2.441041564941406250e+01,2.503382301330566406e+01,2.532513999938964844e+01,1.000000000000000000e+00
2.392195892333984375e+01,2.383501243591308594e+01,2.408868789672851562e+01,2.393864822387695312e+01,2.440681076049804688e+01,2.481046867370605469e+01,2.479044342041015625e+01,2.506547546386718750e+01,2.504768180847167969e+01,1.000000000000000000e+00
2.409395217895507812e+01,2.398011589050292969e+01,2.389683341979980469e+01,2.424090385437011719e+01,2.438283348083496094e+01,2.457698822021484375e+01,2.466301536560058594e+01,2.483537101745605469e+01,2.470908355712890625e+01,1.000000000000000000e+00
2.290136909484863281e+01,2.265206718444824219e+01,2.324577713012695312e+01,2.285336875915527344e+01,2.332897567749023438e+01,2.391539001464843750e+01,2.394903755187988281e+01,2.445665550231933594e+01,2.431140708923339844e+01,1.000000000000000000e+00
2.226488494873046875e+01,2.251910591125488281e+01,2.278056144714355469e+01,2.315874099731445312e+01,2.359002494812011719e+01,2.371272659301757812e+01,2.373070907592773438e+01,2.412013435363769531e+01,2.412808227539062500e+01,1.000000000000000000e+00
2.353014945983886719e+01,2.366272354125976562e+01,2.413364791870117188e+01,2.434274101257324219e+01,2.440244293212890625e+01,2.451452064514160156e+01,2.443286132812500000e+01,2.493348312377929688e+01,2.487154006958007812e+01,1.000000000000000000e+00
2.138385009765625000e+01,2.151383972167968750e+01,2.165818405151367188e+01,2.163279533386230469e+01,2.198513221740722656e+01,2.223440170288085938e+01,2.248565483093261719e+01,2.349096107482910156e+01,2.358522987365722656e+01,1.000000000000000000e+00
2.330141639709472656e+01,2.330223083496093750e+01,2.342631149291992188e+01,2.338392829895019531e+01,2.361347389221191406e+01,2.372081375122070312e+01,2.378327941894531250e+01,2.474136543273925781e+01,2.470636558532714844e+01,1.000000000000000000e+00
2.334024810791015625e+01,2.368289375305175781e+01,2.362376403808593750e+01,2.370999908447265625e+01,2.401825141906738281e+01,2.449069213867187500e+01,2.472445297241210938e+01,2.609845924377441406e+01,2.629691123962402344e+01,1.000000000000000000e+00
1.908790397644042969e+01,1.949816322326660156e+01,1.985430145263671875e+01,2.005145072937011719e+01,2.052315711975097656e+01,2.131735992431640625e+01,2.190974235534667969e+01,2.292122077941894531e+01,2.306482124328613281e+01,1.000000000000000000e+00
2.322945594787597656e+01,2.365329360961914062e+01,2.411773681640625000e+01,2.438390541076660156e+01,2.457210159301757812e+01,2.480723381042480469e+01,2.526129913330078125e+01,2.650418663024902344e+01,2.709543991088867188e+01,1.000000000000000000e+00
2.264761734008789062e+01,2.278376960754394531e+01,2.290438270568847656e+01,2.303125762939453125e+01,2.364228248596191406e+01,2.372916030883789062e+01,2.383482360839843750e+01,2.417368507385253906e+01,2.408160400390625000e+01,1.000000000000000000e+00
2.322018241882324219e+01,2.325643920898437500e+01,2.402268981933593750e+01,2.414610290527343750e+01,2.451078987121582031e+01,2.493057250976562500e+01,2.495463371276855469e+01,2.515056991577148438e+01,2.560155105590820312e+01,1.000000000000000000e+00
2.125933074951171875e+01,2.162528228759765625e+01,2.207573127746582031e+01,2.247512626647949219e+01,2.344767951965332031e+01,2.419328498840332031e+01,2.451049995422363281e+01,2.511511230468750000e+01,2.512608528137207031e+01,1.000000000000000000e+00
2.205781173706054688e+01,2.250056648254394531e+01,2.285099220275878906e+01,2.309164237976074219e+01,2.369606781005859375e+01,2.421622657775878906e+01,2.419878578186035156e+01,2.473298454284667969e+01,2.452684593200683594e+01,1.000000000000000000e+00
2.398480987548828125e+01,2.417219352722167969e+01,2.385543632507324219e+01,2.423852157592773438e+01,2.433694839477539062e+01,2.471063804626464844e+01,2.489296722412109375e+01,2.556677055358886719e+01,2.618373107910156250e+01,1.000000000000000000e+00
2.171128463745117188e+01,2.210667610168457031e+01,2.237191772460937500e+01,2.257582092285156250e+01,2.321252822875976562e+01,2.375932502746582031e+01,2.399528694152832031e+01,2.455239677429199219e+01,2.444821548461914062e+01,1.000000000000000000e+00
2.340343666076660156e+01,2.345195579528808594e+01,2.428582763671875000e+01,2.416546630859375000e+01,2.431575393676757812e+01,2.432678413391113281e+01,2.427783966064453125e+01,2.470602798461914062e+01,2.492830085754394531e+01,1.000000000000000000e+00
2.045732307434082031e+01,2.090495300292968750e+01,2.153019142150878906e+01,2.229983329772949219e+01,2.313505363464355469e+01,2.407119178771972656e+01,2.444232177734375000e+01,2.498794174194335938e+01,2.522121620178222656e+01,1.000000000000000000e+00
2.231184196472167969e+01,2.248729324340820312e+01,2.281722259521484375e+01,2.339836120605468750e+01,2.378763389587402344e+01,2.412296295166015625e+01,2.425498199462890625e+01,2.461183738708496094e+01,2.471118354797363281e+01,1.000000000000000000e+00
2.359708595275878906e+01,2.409190177917480469e+01,2.428161621093750000e+01,2.418045616149902344e+01,2.434563827514648438e+01,2.475181388854980469e+01,2.527718734741210938e+01,2.625911903381347656e+01,2.729903793334960938e+01,1.000000000000000000e+00
2.421954536437988281e+01,2.488883209228515625e+01,2.458461380004882812e+01,2.490862083435058594e+01,2.490171623229980469e+01,2.490300369262695312e+01,2.520365333557128906e+01,2.558724784851074219e+01,2.632463455200195312e+01,1.000000000000000000e+00
2.364735412597656250e+01,2.366395759582519531e+01,2.391780281066894531e+01,2.405369567871093750e+01,2.424590873718261719e+01,2.477396011352539062e+01,2.518772506713867188e+01,2.593912124633789062e+01,2.572936058044433594e+01,1.000000000000000000e+00
2.293792915344238281e+01,2.321110725402832031e+01,2.335864639282226562e+01,2.355690574645996094e+01,2.411113166809082031e+01,2.484544944763183594e+01,2.519560241699218750e+01,2.570906829833984375e+01,2.592115211486816406e+01,1.000000000000000000e+00
2.367460632324218750e+01,2.369071960449218750e+01,2.387529182434082031e+01,2.411827659606933594e+01,2.424603462219238281e+01,2.452519416809082031e+01,2.476003646850585938e+01,2.485717964172363281e+01,2.516441726684570312e+01,1.000000000000000000e+00
2.353332328796386719e+01,2.339942741394042969e+01,2.366586303710937500e+01,2.361899566650390625e+01,2.411918830871582031e+01,2.476318931579589844e+01,2.481305885314941406e+01,2.520549011230468750e+01,2.509510231018066406e+01,1.000000000000000000e+00
2.305041503906250000e+01,2.337114715576171875e+01,2.409016227722167969e+01,2.444589805603027344e+01,2.467994117736816406e+01,2.508751487731933594e+01,2.502372741699218750e+01,2.554909706115722656e+01,2.585504341125488281e+01,1.000000000000000000e+00
2.115372467041015625e+01,2.153846168518066406e+01,2.198420715332031250e+01,2.222846603393554688e+01,2.295102691650390625e+01,2.388796424865722656e+01,2.435530281066894531e+01,2.529005432128906250e+01,2.544905281066894531e+01,1.000000000000000000e+00
2.271822547912597656e+01,2.300576019287109375e+01,2.337808418273925781e+01,2.340432739257812500e+01,2.377615356445312500e+01,2.426678276062011719e+01,2.450619697570800781e+01,2.518595314025878906e+01,2.524822616577148438e+01,1.000000000000000000e+00
2.207548904418945312e+01,2.250406837463378906e+01,2.311213874816894531e+01,2.355684471130371094e+01,2.446481704711914062e+01,2.521603965759277344e+01,2.567462539672851562e+01,2.627863502502441406e+01,2.647528266906738281e+01,1.000000000000000000e+00
2.128851699829101562e+01,2.135719871520996094e+01,2.150449180603027344e+01,2.148657226562500000e+01,2.177044296264648438e+01,2.193434715270996094e+01,2.212626266479492188e+01,2.314338874816894531e+01,2.320367813110351562e+01,1.000000000000000000e+00
2.276414108276367188e+01,2.292583656311035156e+01,2.317796707153320312e+01,2.319614410400390625e+01,2.345611763000488281e+01,2.372755622863769531e+01,2.399058532714843750e+01,2.471255302429199219e+01,2.479576683044433594e+01,1.000000000000000000e+00
2.246179771423339844e+01,2.254563522338867188e+01,2.304150199890136719e+01,2.306900978088378906e+01,2.320087051391601562e+01,2.330390548706054688e+01,2.319821739196777344e+01,2.364164543151855469e+01,2.378425979614257812e+01,1.000000000000000000e+00
2.344797706604003906e+01,2.388686370849609375e+01,2.374585533142089844e+01,2.367979431152343750e+01,2.398672294616699219e+01,2.442882156372070312e+01,2.463560104370117188e+01,2.570106124877929688e+01,2.581522178649902344e+01,1.000000000000000000e+00
2.431738471984863281e+01,2.419445228576660156e+01,2.429097366333007812e+01,2.429314422607421875e+01,2.447441101074218750e+01,2.464766502380371094e+01,2.477949523925781250e+01,2.551011085510253906e+01,2.574687194824218750e+01,1.000000000000000000e+00
2.259175872802734375e+01,2.302691650390625000e+01,2.356278800964355469e+01,2.413348960876464844e+01,2.445747375488281250e+01,2.511341857910156250e+01,2.505259895324707031e+01,2.553780364990234375e+01,2.565276908874511719e+01,1.000000000000000000e+00
2.385320472717285156e+01,2.409495353698730469e+01,2.432176589965820312e+01,2.425040245056152344e+01,2.442968940734863281e+01,2.461426353454589844e+01,2.509856605529785156e+01,2.672246932983398438e+01,2.719251251220703125e+01,1.000000000000000000e+00
2.282890701293945312e+01,2.309631919860839844e+01,2.318258857727050781e+01,2.317650222778320312e+01,2.344705963134765625e+01,2.362060165405273438e+01,2.369391059875488281e+01,2.460521316528320312e+01,2.457678604125976562e+01,1.000000000000000000e+00
2.201530265808105469e+01,2.252356147766113281e+01,2.308066368103027344e+01,2.351311683654785156e+01,2.428881835937500000e+01,2.521003723144531250e+01,2.560348510742187500e+01,2.628855895996093750e+01,2.611195755004882812e+01,1.000000000000000000e+00
2.205165863037109375e+01,2.244048118591308594e+01,2.289346885681152344e+01,2.310244750976562500e+01,2.363222885131835938e+01,2.427923583984375000e+01,2.451218605041503906e+01,2.488558387756347656e+01,2.468678092956542969e+01,1.000000000000000000e+00
2.319993972778320312e+01,2.349385070800781250e+01,2.364865112304687500e+01,2.370499038696289062e+01,2.437387466430664062e+01,2.464493370056152344e+01,2.467564582824707031e+01,2.512097740173339844e+01,2.497472953796386719e+01,1.000000000000000000e+00
2.270182991027832031e+01,2.312018966674804688e+01,2.339335823059082031e+01,2.395037651062011719e+01,2.427155685424804688e+01,2.481044387817382812e+01,2.498041534423828125e+01,2.542894172668457031e+01,2.557343101501464844e+01,1.000000000000000000e+00
2.368949317932128906e+01,2.402561378479003906e+01,2.404395866394042969e+01,2.423813438415527344e+01,2.431343841552734375e+01,2.468861389160156250e+01,2.532246017456054688e+01,2.574851417541503906e+01,2.599992561340332031e+01,1.000000000000000000e+00
2.288574600219726562e+01,2.292705726623535156e+01,2.317248153686523438e+01,2.322562980651855469e+01,2.339820098876953125e+01,2.400239944458007812e+01,2.452126693725585938e+01,2.498923110961914062e+01,2.490929031372070312e+01,1.000000000000000000e+00
2.167690849304199219e+01,2.187938308715820312e+01,2.197900009155273438e+01,2.204972267150878906e+01,2.268573379516601562e+01,2.291173171997070312e+01,2.293364334106445312e+01,2.334483909606933594e+01,2.324025726318359375e+01,1.000000000000000000e+00
2.374064636230468750e+01,2.395632934570312500e+01,2.399425506591796875e+01,2.404360198974609375e+01,2.447291183471679688e+01,2.479818153381347656e+01,2.519857597351074219e+01,2.603705596923828125e+01,2.584729766845703125e+01,1.000000000000000000e+00
2.315322303771972656e+01,2.323709487915039062e+01,2.323788261413574219e+01,2.332847213745117188e+01,2.355981254577636719e+01,2.374798965454101562e+01,2.400398254394531250e+01,2.480843353271484375e+01,2.531646347045898438e+01,1.000000000000000000e+00
2.401994895935058594e+01,2.415450859069824219e+01,2.412549781799316406e+01,2.417905616760253906e+01,2.446587944030761719e+01,2.464439201354980469e+01,2.495390510559082031e+01,2.576043891906738281e+01,2.572166442871093750e+01,1.000000000000000000e+00
2.100073242187500000e+01,2.142651748657226562e+01,2.196230316162109375e+01,2.222410964965820312e+01,2.308494949340820312e+01,2.417295455932617188e+01,2.486229896545410156e+01,2.582402992248535156e+01,2.557513427734375000e+01,1.000000000000000000e+00
2.360363960266113281e+01,2.419797515869140625e+01,2.441046905517578125e+01,2.441581153869628906e+01,2.447760391235351562e+01,2.457136535644531250e+01,2.493184280395507812e+01,2.582892990112304688e+01,2.661335754394531250e+01,1.000000000000000000e+00
2.282567405700683594e+01,2.292222976684570312e+01,2.306877899169921875e+01,2.313002777099609375e+01,2.335175514221191406e+01,2.358464431762695312e+01,2.378122520446777344e+01,2.501515579223632812e+01,2.532687950134277344e+01,1.000000000000000000e+00
2.325008010864257812e+01,2.330709457397460938e+01,2.359187316894531250e+01,2.366490173339843750e+01,2.399685668945312500e+01,2.405269241333007812e+01,2.404397392272949219e+01,2.452220535278320312e+01,2.453498077392578125e+01,1.000000000000000000e+00
2.315412712097167969e+01,2.346249580383300781e+01,2.386623382568359375e+01,2.408375167846679688e+01,2.407382965087890625e+01,2.424779701232910156e+01,2.417942428588867188e+01,2.467323684692382812e+01,2.488465309143066406e+01,1.000000000000000000e+00
2.345459365844726562e+01,2.409799385070800781e+01,2.426228713989257812e+01,2.423554039001464844e+01,2.426093482971191406e+01,2.442094612121582031e+01,2.454520416259765625e+01,2.545917701721191406e+01,2.622697448730468750e+01,1.000000000000000000e+00
2.410274314880371094e+01,2.456348228454589844e+01,2.524654388427734375e+01,2.454397773742675781e+01,2.485538291931152344e+01,2.499395751953125000e+01,2.507840156555175781e+01,2.579429817199707031e+01,2.637533950805664062e+01,1.000000000000000000e+00
2.106309700012207031e+01,2.137281799316406250e+01,2.177287673950195312e+01,2.193151092529296875e+01,2.273696136474609375e+01,2.400356101989746094e+01,2.465829658508300781e+01,2.585213470458984375e+01,2.589504623413085938e+01,1.000000000000000000e+00
2.395840454101562500e+01,2.377236747741699219e+01,2.376800537109375000e+01,2.378894996643066406e+01,2.405572509765625000e+01,2.428000450134277344e+01,2.444160842895507812e+01,2.554359436035156250e+01,2.552961730957031250e+01,1.000000000000000000e+00
2.230505180358886719e+01,2.295374107360839844e+01,2.369833374023437500e+01,2.383214950561523438e+01,2.416906738281250000e+01,2.431970024108886719e+01,2.438331222534179688e+01,2.500926780700683594e+01,2.507744216918945312e+01,1.000000000000000000e+00
2.356711196899414062e+01,2.365653228759765625e+01,2.390276718139648438e+01,2.398571777343750000e+01,2.418088150024414062e+01,2.425696182250976562e+01,2.429178428649902344e+01,2.495155906677246094e+01,2.513635253906250000e+01,1.000000000000000000e+00
2.325580215454101562e+01,2.317727470397949219e+01,2.360648727416992188e+01,2.354434776306152344e+01,2.398542022705078125e+01,2.459467506408691406e+01,2.492864227294921875e+01,2.545706367492675781e+01,2.546505546569824219e+01,1.000000000000000000e+00
2.342815589904785156e+01,2.347845077514648438e+01,2.368676376342773438e+01,2.378823661804199219e+01,2.420228767395019531e+01,2.438402175903320312e+01,2.449177169799804688e+01,2.500195884704589844e+01,2.501098251342773438e+01,1.000000000000000000e+00
2.373170661926269531e+01,2.384873962402343750e+01,2.446537017822265625e+01,2.427786064147949219e+01,2.449654006958007812e+01,2.452522277832031250e+01,2.440351104736328125e+01,2.482669448852539062e+01,2.483476257324218750e+01,1.000000000000000000e+00
2.117031478881835938e+01,2.170684623718261719e+01,2.225795936584472656e+01,2.257169532775878906e+01,2.324504089355468750e+01,2.431051826477050781e+01,2.488709640502929688e+01,2.608456039428710938e+01,2.637519836425781250e+01,1.000000000000000000e+00
